strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
MW577853.1	207	Torres_2021	NCBI	2009-03-17	Brazil	2	2_III	0	0	0	1	2009	4	3	4
MT929715.1	OPAS93	Adelino_2021	NCBI	2016-01-29	Brazil	2	2_III	0	0	0	1	2016	9	9	9
MT929716.1	OPAS95	Adelino_2021	NCBI	2016-03-14	Brazil	2	2_III	0	0	0	1	2016	9	9	9
MT929717.1	OPAS96	Adelino_2021	NCBI	2016-03-14	Brazil	2	2_III	0	0	0	1	2016	9	9	9
MT929737.1	OPAS125	Adelino_2021	NCBI	2017-02-20	Brazil	2	2_III	0	0	0	1	2017	6	6	6
MT929751.1	OPAS172	Adelino_2021	NCBI	2016-01-25	Brazil	2	2_III	0	0	0	1	2016	9	9	9
MT929753.1	OPAS177	Adelino_2021	NCBI	2016-03-01	Brazil	2	2_III	0	0	0	1	2016	9	9	9
MK473384.1	2016_c96_Wundanyi	Masika_2021	NCBI	2016-05-04	Kenya	2	2_II_related	0	0	0	1	2016	4	3	4
MK473385.1	2016_85A_Wundanyi	Masika_2021	NCBI	2016-05-10	Kenya	2	2_II_related	0	0	0	1	2016	4	3	4
MK473386.1	222_Voi	Masika_2021	NCBI	2016-05-04	Kenya	2	2_II_related	0	0	0	1	2016	4	3	4
MT832053.1	KU517847_D2_1_cp1	Fung_2021	NCBI	2014-XX-XX	Philippines	2	2_II_related	0	0	0	0	2014	7	6	7
MT832054.1	KU517847_D2_1	Fung_2021	NCBI	2014-XX-XX	Philippines	2	2_II_related	0	0	0	0	2014	7	6	7
MT832057.1	KU509277_D2_3_cp1	Fung_2021	NCBI	2015-XX-XX	Philippines	2	2_II_related	0	0	0	0	2015	5	4	5
MT832058.1	KU509277_D2_3	Fung_2021	NCBI	2015-XX-XX	Philippines	2	2_II_related	0	0	0	0	2015	5	4	5
MT832059.1	KU509277_D2_2_cp1	Fung_2021	NCBI	2014-XX-XX	Philippines	2	2_II_related	0	0	0	0	2014	7	6	7
MT832060.1	KU509277_D2_2	Fung_2021	NCBI	2014-XX-XX	Philippines	2	2_II_related	0	0	0	0	2014	7	6	7
MT832065.1	KM279601_D2_3_cp1	Fung_2021	NCBI	2014-XX-XX	Philippines	2	2_II_related	0	0	0	0	2014	7	6	7
MT832066.1	KM279601_D2_3	Fung_2021	NCBI	2014-XX-XX	Philippines	2	2_II_related	0	0	0	0	2014	7	6	7
MW387614.1	DV2_D13113	Sun_2020	NCBI	2009-01-XX	China	2	2_II_related	0	0	0	0	2009	6	4	6
MW345921.1	20XN94959_D2_FULL_local	Jiang_2020	NCBI	2020-10-18	China	2	2_II	0	0	0	1	2020	6	6	6
MW295816.1	20XN37683_D2	Jiang_2020	NCBI	2020-08-07	China	2	2_II	0	0	0	1	2020	6	6	6
MW295818.1	20XN94134_D2_FULL	Jiang_2020	NCBI	2020-10-09	China	2	2_II	0	0	0	1	2020	6	6	6
MN566111.1	New_Caledonia-2018-AVS123	Inizan_2020	NCBI	2018-04-09	New-Caledonia	2	2_II_related	0	0	0	1	2018	2	2	2
MN566112.1	New_Caledonia-2018-AVS127	Inizan_2020	NCBI	2018-04-23	New-Caledonia	2	2_II_related	0	0	0	1	2018	2	2	2
MT982731.1	2016/BF/CNR41166	Fourie_2020	NCBI	2016-11-02	Burkina-Faso	2	2_II_related	0	0	0	1	2016	3	3	3
MT980927.1	2017/MR/CNR46460	Fourie_2020	NCBI	2017-11-30	Mauritania	2	2_II_related	0	0	0	1	2017	1	1	1
MT981085.1	2018/MR/CNR50012	Fourie_2020	NCBI	2018-12-13	Mauritania	2	2_II_related	0	0	0	1	2018	1	1	1
MT981148.1	2019/SN/CNR50154	Fourie_2020	NCBI	2019-01-04	Senegal	2	2_II_related	0	0	0	1	2019	2	2	2
MT982126.1	2019/BF/CNR52121	Fourie_2020	NCBI	2019-08-10	Burkina-Faso	2	2_II_related	0	0	0	1	2019	2	2	2
MT982148.1	2019/BF/CNR52631	Fourie_2020	NCBI	2019-09-08	Burkina-Faso	2	2_II_related	0	0	0	1	2019	2	2	2
MT982169.1	2017/CI/CNR44006	Fourie_2020	NCBI	2017-06-06	Ivory-Coast	2	2_II_related	0	0	0	1	2017	3	3	3
MN294937.1	SA-JD-AS-BM4-16-2-A9	Fang_2020	NCBI	2016-02-02	Saudi-Arabia	2	2_II_related	0	0	0	1	2016	2	1	2
MT921570.1	PNG_2013c	Pyke_2020	NCBI	2013-XX-XX	Australia	2	2_II	0	0	0	0	2013	2	2	2
MT921571.1	PNG_2015b	Pyke_2020	NCBI	2015-XX-XX	Australia	2	2_II	0	0	0	0	2015	4	4	4
MT921572.1	ET300	Pyke_2020	NCBI	2000-XX-XX	Australia	2	2_II	0	0	0	0	2000	1	1	1
MT921573.1	TI2004	Pyke_2020	NCBI	2004-XX-XX	Australia	2	2_II	0	0	0	0	2004	1	1	1
MT899084.1	3848/DENV2	Vazquez-Pichardo_2020	NCBI	2019-10-10	Mexico	2	2_III	0	0	0	1	2019	7	7	7
MT899085.1	3281/DENV2	Vazquez-Pichardo_2020	NCBI	2019-09-13	Mexico	2	2_III	0	0	0	1	2019	7	7	7
MT897896.1	Vero	Wong-Arambula_2020	NCBI	2018-08-16	Mexico	2	2_III	0	0	0	1	2018	1	1	1
MN577559.1	088_4_13	Langat_2020	NCBI	2013-04-XX	Kenya	2	2_II_related	0	0	0	0	2013	8	8	8
MN577560.1	052_5_13	Langat_2020	NCBI	2013-05-XX	Kenya	2	2_II_related	0	0	0	0	2013	8	8	8
MN577561.1	236_5_13	Langat_2020	NCBI	2013-05-XX	Kenya	2	2_II_related	0	0	0	0	2013	8	8	8
MN577562.1	237_5_13	Langat_2020	NCBI	2013-05-XX	Kenya	2	2_II_related	0	0	0	0	2013	8	8	8
MN577563.1	065_5_13	Langat_2020	NCBI	2013-05-XX	Kenya	2	2_II_related	0	0	0	0	2013	8	8	8
MN577564.1	045_6_14	Langat_2020	NCBI	2014-06-XX	Kenya	2	2_II_related	0	0	0	0	2014	8	3	8
MT076937.1	CFA298	Shah_2020	NCBI	2015-01-XX	Kenya	2	2_IV	0	0	0	0	2015	5	5	5
MK858097.2	FT_T40_S73_R2	Pattabiraman_2020	NCBI	2013-XX-XX	India	2	2_II_related	0	0	0	0	2013	9	3	9
MK517773.1	BeAr849487	Aragao_2020	NCBI	2017-03-28	Brazil	2	2_III	0	0	0	1	2017	6	6	6
MN720746.1	2014/FR/CNR_25865	Prat_2019	NCBI	2014-08-25	France	2	2_II_related	0	0	0	1	2014	3	3	3
MN589866.1	145denv2_BR_Rj	Torres_2019	NCBI	2009-12-23	Brazil	2	2_III	0	0	0	1	2009	4	3	4
MN589879.1	131denv2_BR_Rj	Torres_2019	NCBI	1999-04-09	Brazil	2	2_III	0	0	0	1	1999	6	3	6
MN589880.1	132denv2_BR_Rj	Torres_2019	NCBI	1999-04-09	Brazil	2	2_III	0	0	0	1	1999	6	3	6
MN589881.1	133denv2_BR_Rj	Torres_2019	NCBI	1999-01-12	Brazil	2	2_III	0	0	0	1	1999	6	3	6
MN272404.1	RUJul	Mavingui_2019	NCBI	2018-03-XX	Reunion	2	2_II_related	0	0	0	0	2018	1	1	1
MN272405.1	RU16417	Mavingui_2019	NCBI	2016-05-07	Seychelles	2	2_II_related	0	0	0	1	2016	1	1	1
MK411558.1	ID/JMB-001M/2016	Haryanto_2019	NCBI	2016-02-20	Indonesia	2	2_II	0	0	0	1	2016	4	2	4
MK411559.1	ID/JMB-001B/2016	Haryanto_2019	NCBI	2016-02-23	Indonesia	2	2_II	0	0	0	1	2016	4	2	4
MK629884.1	43248	Koo_2019	NCBI	2015-XX-XX	South-Korea	2	2_II	0	0	0	0	2015	3	3	3
MK629885.1	43253	Koo_2019	NCBI	2015-XX-XX	South-Korea	2	2_II_related	0	0	0	0	2015	3	3	3
MK629886.1	43254	Koo_2019	NCBI	2015-XX-XX	South-Korea	2	2_II_related	0	0	0	0	2015	3	3	3
MH781013.1	G2AE	Zarate_2019	NCBI	2012-XX-XX	Mexico	2	2_III	0	0	0	0	2012	4	4	4
MH781014.1	G1AE	Zarate_2019	NCBI	2012-XX-XX	Mexico	2	2_III	0	0	0	0	2012	4	4	4
MH781015.1	G3AE	Zarate_2019	NCBI	2012-XX-XX	Mexico	2	2_III	0	0	0	0	2012	4	4	4
MH613984.1	C6L_48h	Reyes-Ruiz_2019	NCBI	2017-12-XX	Mexico	2	2_IV	0	0	0	0	2017	3	3	3
MH613985.1	C6L_P30	Reyes-Ruiz_2019	NCBI	2017-12-XX	Mexico	2	2_IV	0	0	0	0	2017	3	3	3
MH613986.1	C6L_P56	Reyes-Ruiz_2019	NCBI	2017-12-XX	Mexico	2	2_IV	0	0	0	0	2017	3	3	3
MH823208.1	JMB-010	Yohan_2019	NCBI	2014-XX-XX	Indonesia	2	2_II	0	0	0	0	2014	4	3	4
MK268692.1	DENV-2/TH/1974	Vazeille-Falcoz_2019	NCBI	1974-XX-XX	Thailand	2	2_V	0	0	0	0	1974	4	4	4
MH822939.1	T30_S70_DENV2	Kar_2018	NCBI	2012-11-08	India	2	2_II_related	0	0	0	1	2012	8	5	8
MH822941.1	T44_S74_DENV2	Kar_2018	NCBI	2013-08-30	India	2	2_II_related	0	0	0	1	2013	9	6	9
MH822944.1	T14_S63_DENV2	Kar_2018	NCBI	2012-10-08	India	2	2_II_related	0	0	0	1	2012	8	5	8
MH822945.1	T20_S67_DENV2	Kar_2018	NCBI	2012-10-19	India	2	2_II_related	0	0	0	1	2012	8	5	8
MH822946.1	T18_S65_DENV2	Kar_2018	NCBI	2012-10-19	India	2	2_II_related	0	0	0	1	2012	8	5	8
MH822947.1	T5_S62_DENV2	Kar_2018	NCBI	2012-09-24	India	2	2_II_related	0	0	0	1	2012	8	5	8
MH822948.1	T19_S66_DENV2	Kar_2018	NCBI	2012-XX-XX	India	2	2_II_related	0	0	0	0	2012	8	3	8
MH822950.1	T37_S71_DENV2	Kar_2018	NCBI	2013-08-19	India	2	2_II_related	0	0	0	1	2013	9	6	9
MH822951.1	T46_S75_DENV2	Kar_2018	NCBI	2013-09-04	India	2	2_II_related	0	0	0	1	2013	9	6	9
MH822953.1	T105_S88_DENV2	Kar_2018	NCBI	2015-09-09	India	2	2_II_related	0	0	0	1	2015	4	2	4
MH822954.1	T102_S87_DENV2	Kar_2018	NCBI	2015-08-31	India	2	2_II_related	0	0	0	1	2015	4	2	4
MH822956.1	T48_S76_DENV2	Kar_2018	NCBI	2013-09-09	India	2	2_II_related	0	0	0	1	2013	9	6	9
MH985858.1	SI_2016	Pyke_2018	NCBI	2016-XX-XX	Australia	2	2_II	0	0	0	0	2016	4	4	4
MH985859.1	Van_2017	Pyke_2018	NCBI	2017-XX-XX	Australia	2	2_II_related	0	0	0	0	2017	2	2	2
LC410187.1	Th17-061DV2	Phadungsombat_2018	NCBI	2017-01-XX	Thailand	2	2_V	0	0	0	0	2017	8	8	8
LC410188.1	Th17-074DV2	Phadungsombat_2018	NCBI	2017-02-XX	Thailand	2	2_V	0	0	0	0	2017	8	8	8
LC410191.1	Th17-077DV2	Phadungsombat_2018	NCBI	2017-02-XX	Thailand	2	2_II	0	0	0	0	2017	8	8	8
MH456892.1	DENV2/KLF/001/2014	Kamau_2018	NCBI	2014-10-17	Kenya	2	2_II_related	0	0	0	1	2014	8	5	8
MH456893.1	DENV2/KLF/004/2014	Kamau_2018	NCBI	2014-11-25	Kenya	2	2_II_related	0	0	0	1	2014	8	5	8
MH456895.1	DENV2/KLF/005/2014	Kamau_2018	NCBI	2014-07-04	Kenya	2	2_II_related	0	0	0	1	2014	8	5	8
